net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price
-2901380470514.006,5103596971380.889,1,68324.64197758152,1000,625,500,12616993951131.479,7925818177239.6045,3600,10000000000000,10539,0.40925292488817416,56,10.492440141615454,56,10.493422348635185,56,-3.62199197646277,-3.62199197646277,0,-2914211770566.5215,3839507.554458871,-4.031244901350944,0,998011475.2320726,1330693.2985407598,999342168.5306133,1.192649690847893e-05,999091287.1050215,398.33246569499414,2508814.255918111,6.620451598332108,6.620451598333159
-2901380470514.006,5103596971380.889,1,68324.64197758152,1000,625,500,12616993951131.479,7925818177239.6045,3600,10000000000000,10539,0.409025593730572,57,10.490289335633733,57,10.491270997058686,57,-3.212966382732198,-3.212966382732198,0,-2914211770566.5215,3839507.554458871,-3.62199197646277,0,998011475.2320726,1330693.2985407598,999342168.5306133,1.191987199712593e-05,999091287.1050215,398.33246569499414,2508814.255918111,6.620451598332108,6.620451598333159
-2901380470514.006,5103596971380.889,1,68324.64197758152,1000,625,500,12616993951131.479,7925818177239.6045,3600,10000000000000,10539,0.4087983888497367,58,10.488139724378268,58,10.489120840511507,58,-2.8041679938824613,-2.8041679938824613,0,-2914211770566.5215,3839507.554458871,-3.212966382732198,0,998011475.2320726,1330693.2985407598,999342168.5306133,1.191325076574533e-05,999091287.1050215,398.33246569499414,2508814.255918111,6.620451598332108,6.620451598333159
-2901380470514.006,5103596971380.889,1,68324.64197758152,1000,625,500,12616993951131.479,7925818177239.6045,3600,10000000000000,10539,0.4085713101768344,59,10.485991307185413,59,10.486971878329838,59,-2.395596683705627,-2.395596683705627,0,-2914211770566.5215,3839507.554458871,-2.8041679938824613,0,998011475.2320726,1330693.2985407598,999342168.5306133,1.1906633212331155e-05,999091287.1050215,398.33246569499414,2508814.255918111,6.620451598332108,6.620451598333159
-2901380470514.006,5103596971380.889,1,68324.64197758152,1000,625,500,12616993951131.479,7925818177239.6045,3600,10000000000000,10539,0.4083443576415509,60,10.483844083391892,60,10.484824109850232,60,-1.9872523260640762,-1.9872523260640762,0,-2914211770566.5215,3839507.554458871,-2.395596683705627,0,998011475.2320726,1330693.2985407598,999342168.5306133,1.1900019334834328e-05,999091287.1050215,398.33246569499414,2508814.255918111,6.620451598332108,6.620451598333159
-2901380470514.006,5103596971380.889,1,68324.64197758152,1000,625,500,12616993951131.479,7925818177239.6045,3600,10000000000000,10539,0.40811753117209193,61,10.4816980523348,61,10.482677534409612,61,-1.5791347948919843,-1.5791347948919843,0,-2914211770566.5215,3839507.554458871,-1.9872523260640762,0,998011475.2320726,1330693.2985407598,999342168.5306133,1.1893409131162594e-05,999091287.1050215,398.33246569499414,2508814.255918111,6.620451598332108,6.620451598333159
-2901380470514.006,5103596971380.889,1,68324.64197758152,1000,625,500,12616993951131.479,7925818177239.6045,3600,10000000000000,10539,0.4078908307011038,62,10.479553213351592,62,10.480532151345274,62,-1.1712439641908805,-1.1712439641908805,0,-2914211770566.5215,3839507.554458871,-1.5791347948919843,0,998011475.2320726,1330693.2985407598,999342168.5306133,1.188680259935313e-05,999091287.1050215,398.33246569499414,2508814.255918111,6.620451598332108,6.620451598333159
-2901380470514.006,5103596971380.889,1,73908.56595684343,1000,625,500,11826408422294.508,8455652504904.65,3600,10000000000000,10539,0.30182226793703154,63,10.47791767790449,63,10.478642051347538,63,-0.869421696253849,-0.869421696253849,0,-2123626241729.5508,4881113.089469568,-1.1712439641908805,0,996405893.3751564,2930691.231477649,999336584.606634,6.4095768852940775e-06,999141542.4208348,512.3694551062473,1950421.8579919192,7.535180467910447,7.535180467909172
-2901380470514.006,5103596971380.889,1,73908.56595684343,1000,625,500,11826408422294.508,8455652504904.65,3600,10000000000000,10539,0.30165461218848816,64,10.476283050961992,64,10.477007022031245,64,-0.5677670840653608,-0.5677670840653608,0,-2123626241729.5508,4881113.089469568,-0.869421696253849,0,996405893.3751564,2930691.231477649,999336584.606634,6.406016503822243e-06,999141542.4208348,512.3694551062473,1950421.8579919192,7.535180467910447,7.535180467909172
-2901380470514.006,5103596971380.889,1,73908.56595684343,1000,625,500,11826408422294.508,8455652504904.65,3600,10000000000000,10539,0.3014870495691528,65,10.474649332019444,65,10.47537290093841,65,-0.266280034496208,-0.266280034496208,0,-2123626241729.5508,4881113.089469568,-0.5677670840653608,0,996405893.3751564,2930691.231477649,999336584.606634,6.402458100066707e-06,999141542.4208348,512.3694551062473,1950421.8579919192,7.535180467910447,7.535180467909172
-4255628160694.41,6457844661561.293,1,83064.60435974777,1000,625,500,13180656112474.912,7586875732639.318,3600,10000000000000,10539,0.4712793056693698,66,10.472200600551426,66,10.473331670885033,66,0.2049992711731618,0.2049992711731618,0,-3477873931909.955,5796716.929760002,-0.266280034496208,0,996396737.3367535,2930691.231477649,999327428.5682311,1.639050011836125e-05,999040825.9984028,348.6805541091768,2866025.6982823526,6.066320421681955,6.066320421682875
-4255628160694.41,6457844661561.293,1,83064.60435974777,1000,625,500,13180656112474.912,7586875732639.318,3600,10000000000000,10539,0.4710175201975512,67,10.469753229300835,67,10.47088367134931,67,0.676016791370713,0.676016791370713,0,-3477873931909.955,5796716.929760002,0.2049992711731618,0,996396737.3367535,2930691.231477649,999327428.5682311,1.638139554967934e-05,999040825.9984028,348.6805541091768,2866025.6982823526,6.066320421681955,6.066320421682875
-4255628160694.41,6457844661561.293,1,83064.60435974777,1000,625,500,13180656112474.912,7586875732639.318,3600,10000000000000,10539,0.47075588014126407,68,10.467307217512097,68,10.468437031624436,68,1.146772671511977,1.146772671511977,0,-3477873931909.955,5796716.929760002,0.676016791370713,0,996396737.3367535,2930691.231477649,999327428.5682311,1.6372296038366294e-05,999040825.9984028,348.6805541091768,2866025.6982823526,6.066320421681955,6.066320421682875
-4255628160694.41,6457844661561.293,1,83064.60435974777,1000,625,500,13180656112474.912,7586875732639.318,3600,10000000000000,10539,0.4704943854205723,69,10.464862564430064,69,10.465991750955073,69,1.6172670569325494,1.6172670569325494,0,-3477873931909.955,5796716.929760002,1.146772671511977,0,996396737.3367535,2930691.231477649,999327428.5682311,1.6363201581642037e-05,999040825.9984028,348.6805541091768,2866025.6982823526,6.066320421681955,6.066320421682875
-4255628160694.41,6457844661561.293,1,84259.5366448739,1000,625,500,12986578401309.18,7700257674486.375,3600,10000000000000,10539,0.4490964444459067,70,10.462520739034218,70,10.463598570500888,70,2.066363501378456,2.066363501378456,0,-3283796220744.2227,6120194.311640156,1.6172670569325494,0,995952571.7940756,3373661.8418704164,999326233.635946,1.4747412070211362e-05,999051580.3889691,363.8501436393818,2746532.46976974,6.248991314235883,6.248991314234922
-4255628160694.41,6457844661561.293,1,90379.3639556414,1000,625,500,12075921494825.566,8280941544945.385,3600,10000000000000,10539,0.3356814577297011,71,10.460723484448485,71,10.461529119947036,71,2.402044959108157,2.402044959108157,0,-2373139314260.6094,7817436.419329076,2.066363501378456,0,993637227.1279992,5682886.6806360865,999320113.8086352,7.966188644066642e-06,999106658.8347659,468.16436070519063,2134549.7386929896,7.2270131086550675,7.227013108653869
-4255628160694.41,6457844661561.293,1,90379.3639556414,1000,625,500,12075921494825.566,8280941544945.385,3600,10000000000000,10539,0.3354949939319655,72,10.458927228198846,72,10.459732416184282,72,2.7375399530401223,2.7375399530401223,0,-2373139314260.6094,7817436.419329076,2.402044959108157,0,993637227.1279992,5682886.6806360865,999320113.8086352,7.961763598375715e-06,999106658.8347659,468.16436070519063,2134549.7386929896,7.2270131086550675,7.227013108653869
-4255628160694.41,6457844661561.293,1,90379.3639556414,1000,625,500,12075921494825.566,8280941544945.385,3600,10000000000000,10539,0.3353086337113768,73,10.457131969730744,73,10.457936710451651,73,3.072848586751499,3.072848586751499,0,-2373139314260.6094,7817436.419329076,2.7375399530401223,0,993637227.1279992,5682886.6806360865,999320113.8086352,7.957341010714784e-06,999106658.8347659,468.16436070519063,2134549.7386929896,7.2270131086550675,7.227013108653869
-5005903482510.334,7208119983377.217,1,95484.43611851966,1000,625,500,12826196816641.49,7796543389249.563,3600,10000000000000,10539,0.43009219379127234,74,10.454881790038586,74,10.455914011303685,74,3.5029407805427715,3.5029407805427715,0,-3123414636076.533,8327943.635616902,3.072848586751499,0,993632122.0558363,5682886.6806360865,999315008.7364724,1.3433562529499253e-05,999050503.0409743,377.8047224482999,2645056.9549808158,6.406245900786339,6.406245900787337
-5005903482510.334,7208119983377.217,1,95484.43611851966,1000,625,500,12826196816641.49,7796543389249.563,3600,10000000000000,10539,0.4298532868710995,75,10.452632860272633,75,10.453664508161124,75,3.932794067413871,3.932794067413871,0,-3123414636076.533,8327943.635616902,3.5029407805427715,0,993632122.0558363,5682886.6806360865,999315008.7364724,1.3426100475787964e-05,999050503.0409743,377.8047224482999,2645056.9549808158,6.406245900786339,6.406245900787337
-5005903482510.334,7208119983377.217,1,95484.43611851966,1000,625,500,12826196816641.49,7796543389249.563,3600,10000000000000,10539,0.42961451265884537,76,10.450385179738577,76,10.451416254568958,76,4.362408580072716,4.362408580072716,0,-3123414636076.533,8327943.635616902,3.932794067413871,0,993632122.0558363,5682886.6806360865,999315008.7364724,1.3418642567095252e-05,999050503.0409743,377.8047224482999,2645056.9549808158,6.406245900786339,6.406245900787337
-5005903482510.334,7208119983377.217,1,95484.43611851966,1000,625,500,12826196816641.49,7796543389249.563,3600,10000000000000,10539,0.42937587108123526,77,10.448138747742496,77,10.44916924983309,77,4.791784451153951,4.791784451153951,0,-3123414636076.533,8327943.635616902,4.362408580072716,0,993632122.0558363,5682886.6806360865,999315008.7364724,1.34111888011324e-05,999050503.0409743,377.8047224482999,2645056.9549808158,6.406245900786339,6.406245900787337
-5005903482510.334,7208119983377.217,1,95484.43611851966,1000,625,500,12826196816641.49,7796543389249.563,3600,10000000000000,10539,0.42913736206277403,78,10.445893563590856,78,10.446923493259806,78,5.220921813216726,5.220921813216726,0,-3123414636076.533,8327943.635616902,4.791784451153951,0,993632122.0558363,5682886.6806360865,999315008.7364724,1.3403739175541437e-05,999050503.0409743,377.8047224482999,2645056.9549808158,6.406245900786339,6.406245900787337
-5005903482510.334,7208119983377.217,1,95484.43611851966,1000,625,500,12826196816641.49,7796543389249.563,3600,10000000000000,10539,0.42889898553166717,79,10.443649626590505,79,10.44467898415578,79,5.649820798748393,5.649820798748393,0,-3123414636076.533,8327943.635616902,5.220921813216726,0,993632122.0558363,5682886.6806360865,999315008.7364724,1.3396293688079866e-05,999050503.0409743,377.8047224482999,2645056.9549808158,6.406245900786339,6.406245900787337
-5687919914988.895,7890136415855.777,1,99633.00624086842,1000,625,500,13508213249120.05,7402903563616.319,3600,10000000000000,10539,0.5016219172896778,80,10.44105667375017,80,10.442260566351665,80,6.151442716038071,6.151442716038071,0,-3805431068555.0938,8742800.647851778,5.649820798748393,0,993627973.485714,5682886.6806360865,999310860.16635,1.9088876287223144e-05,999004868.7696284,326.58135845422254,3059913.9672156917,5.775686185737639,5.775686185738496
-5687919914988.895,7890136415855.777,1,99633.00624086842,1000,625,500,13508213249120.05,7402903563616.319,3600,10000000000000,10539,0.5013432771527881,81,10.43846516123912,81,10.439668385104287,81,6.652785993190859,6.652785993190859,0,-3805431068555.0938,8742800.647851778,6.151442716038071,0,993627973.485714,5682886.6806360865,999310860.16635,1.907827282888447e-05,999004868.7696284,326.58135845422254,3059913.9672156917,5.775686185737639,5.775686185738496
-5687919914988.895,7890136415855.777,1,99633.00624086842,1000,625,500,13508213249120.05,7402903563616.319,3600,10000000000000,10539,0.5010647917957911,82,10.43587508825728,82,10.43707764375759,82,7.15385078498665,7.15385078498665,0,-3805431068555.0938,8742800.647851778,6.652785993190859,0,993627973.485714,5682886.6806360865,999310860.16635,1.906767526058793e-05,999004868.7696284,326.58135845422254,3059913.9672156917,5.775686185737639,5.775686185738496
-5687919914988.895,7890136415855.777,1,99633.00624086842,1000,625,500,13508213249120.05,7402903563616.319,3600,10000000000000,10539,0.5007864611320892,83,10.433286454005023,83,10.43448834151174,83,7.65463724611874,7.65463724611874,0,-3805431068555.0938,8742800.647851778,7.15385078498665,0,993627973.485714,5682886.6806360865,999310860.16635,1.9057083579038114e-05,999004868.7696284,326.58135845422254,3059913.9672156917,5.775686185737639,5.775686185738496
-5687919914988.895,7890136415855.777,1,99633.00624086842,1000,625,500,13508213249120.05,7402903563616.319,3600,10000000000000,10539,0.5005082850743451,84,10.430699257683164,84,10.431900477567343,84,8.155145531193085,8.155145531193085,0,-3805431068555.0938,8742800.647851778,7.65463724611874,0,993627973.485714,5682886.6806360865,999310860.16635,1.9046497780911438e-05,999004868.7696284,326.58135845422254,3059913.9672156917,5.775686185737639,5.775686185738496
-5966342766837.025,8168559267703.908,1,101208.6138210449,1000,625,500,13786636100968.182,7253400994095.825,3600,10000000000000,10539,0.5269503676452736,85,10.427985224174888,85,10.429249905057237,85,8.682095898838359,8.682095898838359,0,-4083853920403.2246,8900361.405869426,8.155145531193085,0,993626397.8781338,5682886.680636086,999309284.5587698,2.151988324766071e-05,998987537.0862465,310.5880760217307,3217474.72523334,5.544760340152626,5.544760340153431
-5966342766837.025,8168559267703.908,1,101208.6138210449,1000,625,500,13786636100968.182,7253400994095.825,3600,10000000000000,10539,0.526657658100523,86,10.425272698253588,86,10.42653667663303,86,9.208753556938882,9.208753556938882,0,-4083853920403.2246,8900361.405869426,8.682095898838359,0,993626397.8781338,5682886.680636086,999309284.5587698,2.1507929417442045e-05,998987537.0862465,310.5880760217307,3217474.72523334,5.544760340152626,5.544760340153431
-7495999599100.564,9698216099967.447,1,108843.12857878735,1000,625,500,15316292933231.72,6528995001331.573,3600,10000000000000,10539,0.6481158950818097,87,10.421977194129218,87,10.423532672277414,87,9.856869452020693,9.856869452020693,0,-5613510752666.764,9663812.881643672,9.208753556938882,0,993618763.363376,5682886.680636086,999301650.0440121,3.638205546015986e-05,998903557.4239113,251.0224002120626,3980926.2010075855,4.492541283911434,4.492541283912021
-7495999599100.564,9698216099967.447,1,108843.12857878735,1000,625,500,15316292933231.72,6528995001331.573,3600,10000000000000,10539,0.6477558807042408,88,10.41868352058619,88,10.420238134699881,88,10.504625332724933,10.504625332724933,0,-5613510752666.764,9663812.881643672,9.856869452020693,0,993618763.363376,5682886.680636086,999301650.0440121,3.636184601436382e-05,998903557.4239113,251.0224002120626,3980926.2010075855,4.492541283911434,4.492541283912021
-7495999599100.564,9698216099967.447,1,108843.12857878735,1000,625,500,15316292933231.72,6528995001331.573,3600,10000000000000,10539,0.6473960663074448,89,10.415391676607657,89,10.416945427166795,89,11.152021399032378,11.152021399032378,0,-5613510752666.764,9663812.881643672,10.504625332724933,0,993618763.363376,5682886.680636086,999301650.0440121,3.63416477945101e-05,998903557.4239113,251.0224002120626,3980926.2010075855,4.492541283911434,4.492541283912021
-7495999599100.564,9698216099967.447,1,108843.12857878735,1000,625,500,15316292933231.72,6528995001331.573,3600,10000000000000,10539,0.6470364517789188,90,10.412101661177335,90,10.413654548661604,90,11.799057850811296,11.799057850811296,0,-5613510752666.764,9663812.881643672,11.152021399032378,0,993618763.363376,5682886.680636086,999301650.0440121,3.6321460794283074e-05,998903557.4239113,251.0224002120626,3980926.2010075855,4.492541283911434,4.492541283912021
-7495999599100.564,9698216099967.447,1,108843.12857878735,1000,625,500,15316292933231.72,6528995001331.573,3600,10000000000000,10539,0.6466770370083808,91,10.408813473279503,91,10.410365498168323,91,12.445734887819677,12.445734887819677,0,-5613510752666.764,9663812.881643672,11.799057850811296,0,993618763.363376,5682886.680636086,999301650.0440121,3.630128500749228e-05,998903557.4239113,251.0224002120626,3980926.2010075855,4.492541283911434,4.492541283912021
-7495999599100.564,9698216099967.447,1,108843.12857878735,1000,625,500,15316292933231.72,6528995001331.573,3600,10000000000000,10539,0.6463178218855484,92,10.405527111899007,92,10.407078274671532,92,13.092052709705225,13.092052709705225,0,-5613510752666.764,9663812.881643672,12.445734887819677,0,993618763.363376,5682886.680636086,999301650.0440121,3.628112042794685e-05,998903557.4239113,251.0224002120626,3980926.2010075855,4.492541283911434,4.492541283912021
-7495999599100.564,9698216099967.447,1,108843.12857878735,1000,625,500,15316292933231.72,6528995001331.573,3600,10000000000000,10539,0.6459588062993996,93,10.402242576021255,93,10.403792877156373,93,13.738011516004624,13.738011516004624,0,-5613510752666.764,9663812.881643672,13.092052709705225,0,993618763.363376,5682886.680636086,999301650.0440121,3.6260967049414635e-05,998903557.4239113,251.0224002120626,3980926.2010075855,4.492541283911434,4.492541283912021
-8813373457828.625,11015589958695.508,1,114292.75566068143,1000,625,500,16633666791959.781,6011903523782.082,3600,10000000000000,10539,0.7246789669975348,94,10.398580232809332,94,10.400319462330126,94,14.46269048300216,14.46269048300216,0,-6930884611394.824,10208775.58983308,13.738011516004624,0,993613313.7362942,5682886.6806360865,999296200.4169302,5.0226663005647145e-05,998843611.5260105,220.79556534988623,4525888.909196994,3.809109081574114,3.8091090815745705
-8813373457828.625,11015589958695.508,1,114292.75566068143,1000,625,500,16633666791959.781,6011903523782.082,3600,10000000000000,10539,0.7242764234878981,95,10.394919923949937,95,10.396658187366308,95,15.186966906490058,15.186966906490058,0,-6930884611394.824,10208775.58983308,14.46269048300216,0,993613313.7362942,5682886.6806360865,999296200.4169302,5.0198763179483574e-05,998843611.5260105,220.79556534988623,4525888.909196994,3.809109081574114,3.8091090815745705
