net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price,bid_price,ask_price
-29028185525686.977,29070396407972.32,2,167395.10131533438,1000,625,500,14203926745789.805,7040306655315.655,3600,10000000000000.0,10539,1.667499872513763,273,9.77126721143831,273,9.775269211132343,273,768.7205948212876,768.7205948212876,100000.0,-6832098963424.641,2173217.3912163144,767.0530949487738,0,1000775811.6178061,-4703323.209093764,996072488.4087123,0.00011392524150511969,995384834.3486812,144.85081181136297,6876540.600310079,4.965829061668834,5.223752077034945,4.965829318231344,5.4882045259348375
-29028185902021.52,29070396784306.863,2,167395.10318414745,1000,625,500,14203927103542.83,7040306477992.09,3600,10000000000000.0,10539,1.7262696913311615,274,9.768597894367309,274,9.772740941626504,274,770.4468645126187,770.4468645126187,100000.0,-6832099339759.184,2173217.57809762,768.7205948212876,0,1000775811.6159372,-4703323.245129236,996072488.370808,0.00011794046018389771,995384834.2884853,144.8508071102231,6876540.823226856,4.965829061668834,5.223751813894607,4.96582906808356,5.488204249473022
-29028185911429.883,29070396793715.227,2,167395.10323086777,1000,625,500,14203927112486.654,7040306473559.001,3600,10000000000000.0,10539,1.785006833576001,275,9.76593006004427,275,9.770214076444852,275,772.2318713461947,772.2318713461947,100000.0,-6832099349167.547,2173217.5827696524,770.4468645126187,0,1000775811.6158905,-4703323.246030124,996072488.3698604,0.00012195344025933863,995384834.2869804,144.85080699269457,6876540.828799777,4.965829061668834,5.2237518073161,4.965829061829868,5.488204242561476
-29028185911429.883,29070396793715.227,2,171676.1068596322,1000,625,500,13429105523649.05,7446512340222.292,3600,10000000000000.0,10539,1.6475597719622925,276,9.763906743994095,276,9.767860887446805,276,773.879431118157,773.879431118157,100000.0,-6093630485955.723,1938318.5516167467,772.2318713461947,0,1000578329.2805382,-4580970.789518932,995997358.4910192,0.00010039620453863598,995345429.5569056,152.77698325282702,6519289.341135679,6.123455270453373,5.843933046426604,5.55538885225929,6.13978215690195
-29854366054647.875,29896576936933.22,2,176006.1286676322,1000,625,500,14213317027230.459,7035655351134.143,3600,10000000000000.0,10539,1.782255234486681,277,9.76122962857254,277,9.765507041135308,277,775.6616863526436,775.6616863526436,100000.0,-6919810629173.717,2371320.732416747,773.879431118157,0,1000573999.2587302,-4663643.025717049,995910356.2330132,0.00012332868715501447,995206859.8571998,141.56581191787174,7034963.758133796,4.9444296133651005,5.21685202711974,4.959269958280703,5.480955160992676
-29876226707013.145,29918437589298.49,2,176114.3792128322,1000,625,500,14234097530829.748,7025383926406.938,3600,10000000000000.0,10539,1.842555508326793,278,9.75855400023076,278,9.762976133450744,278,777.5042418609704,777.5042418609704,100000.0,-6941671281538.986,2382145.7869367474,775.6616863526436,0,1000573891.008185,-4665783.325287914,995908107.6828971,0.00012790414656793395,995203314.7716746,141.30506874075826,7047929.112224662,4.9444296133651005,5.2016308754410145,4.944800350966114,5.464963438510216
-29876774022353.5,29918984904638.844,2,176117.08547646218,1000,625,500,14234617821987.535,7025127140788.759,3600,10000000000000.0,10539,1.9010170589524773,279,9.755879858142718,279,9.760442299084204,279,779.4052589199229,779.4052589199229,100000.0,-6942218596879.342,2382416.413299747,777.5042418609704,0,1000573888.3019214,-4665836.881455127,995908051.4204662,0.00013197275979644554,995203226.0909907,141.29856146934944,7048253.294754874,4.9444296133651005,5.201250631570174,4.9444388816363976,5.464563944793414
-29876787705737.152,29918998588022.496,2,176117.15313305293,1000,625,500,14234630829753.816,7025120721148.304,3600,10000000000000.0,10539,1.9594010377462407,280,9.753207201482832,280,9.757909763973423,280,781.3646599576691,781.3646599576691,100000.0,-6942232280262.994,2382423.1789588225,779.4052589199229,0,1000573888.2342647,-4665838.22038977,995908050.013875,0.00013602617134222904,995203223.8739401,141.29839879461872,7048261.399348593,4.9444296133651005,5.201241125651478,4.944429845072436,5.464553957637585
-29876788047822.055,29918998930107.4,2,176117.1548244677,1000,625,500,14234631154948.275,7025120560657.293,3600,10000000000000.0,10539,2.0177514580795495,281,9.750536029425977,281,9.755378632925368,281,783.3824114157487,783.3824114157487,100000.0,-6942232622347.896,2382423.3481002985,781.3646599576691,0,1000573888.2325733,-4665838.253863161,995908049.97871,0.00014007699996070245,995203223.8185138,141.29839472775475,7048261.6019634595,4.9444296133651005,5.201240888003624,4.944429619158444,5.464553707958807
-29876788056374.18,29918998938659.523,2,176117.15486675306,1000,625,500,14234631163078.139,7025120556645.018,3600,10000000000000.0,10539,2.076069437829305,282,9.747866341147487,282,9.752848907798278,282,785.4584808535781,785.4584808535781,100000.0,-6942232630900.02,2382423.3523288355,783.3824114157487,0,1000573888.232531,-4665838.254699992,995908049.977831,0.00014412556995313148,995203223.8171282,141.29839462608325,7048261.607028828,4.9444296133651005,5.201240882062426,4.944429613510595,5.464553701716836
-29876788056587.984,29918998938873.33,2,176117.1548678102,1000,625,500,14234631163281.387,7025120556544.71,3600,10000000000000.0,10539,2.134355022495408,283,9.74519813582316,283,9.750320587877148,283,787.5928358760734,787.5928358760734,100000.0,-6942232631113.824,2382423.35243455,785.4584808535781,0,1000573888.2325299,-4665838.254720913,995908049.977809,0.00014817189083548942,995203223.8170934,141.2983946235414,7048261.607155464,4.9444296133651005,5.201240881913895,4.944429613369397,5.464553701560787
-29876788056587.984,29918998938873.33,2,182081.11740689122,1000,625,500,13173468732527.143,7591015094838.763,3600,10000000000000.0,10539,1.9665140004399007,284,9.74331617790838,284,9.748035811509435,284,789.5593498765134,789.5593498765134,100000.0,-5930363128749.586,2035171.7317895484,787.5928358760734,0,1000318779.6367277,-4515046.893284179,995803732.7434435,0.00011662142120378803,995148710.8809361,152.02602992999107,6550218.625073728,6.357203334387431,6.0729417368236716,5.7730902385680025,6.38038441225037
-29876788056587.984,29918998938873.33,2,182081.11740689122,1000,625,500,13173468732527.143,7591015094838.763,3600,10000000000000.0,10539,1.8996294877345516,285,9.741435265380563,285,9.745994376151126,285,791.4589793642479,791.4589793642479,100000.0,-5930363128749.586,2035171.7317895484,789.5593498765134,0,1000318779.6367277,-4515046.893284179,995803732.7434435,0.00011265492672346146,995148710.8809361,152.02602992999107,6550218.625073728,6.357203334387431,6.0729417368236716,5.7730902385680025,6.38038441225037
-29876788056587.984,29918998938873.33,2,182081.11740689122,1000,625,500,13173468732527.143,7591015094838.763,3600,10000000000000.0,10539,1.832782127931439,286,9.739555397659018,286,9.743954074766053,286,793.2917614921793,793.2917614921793,100000.0,-5930363128749.586,2035171.7317895484,791.4589793642479,0,1000318779.6367277,-4515046.893284179,995803732.7434435,0.00010869063554515637,995148710.8809361,152.02602992999107,6550218.625073728,6.357203334387431,6.0729417368236716,5.7730902385680025,6.38038441225037
-29876788056587.984,29918998938873.33,2,182081.11740689122,1000,625,500,13173468732527.143,7591015094838.763,3600,10000000000000.0,10539,1.7659719003929968,287,9.737676574163377,287,9.74191490672432,287,795.0577333925722,795.0577333925722,100000.0,-5930363128749.586,2035171.7317895484,793.2917614921793,0,1000318779.6367277,-4515046.893284179,995803732.7434435,0.00010472854644498303,995148710.8809361,152.02602992999107,6550218.625073728,6.357203334387431,6.0729417368236716,5.7730902385680025,6.38038441225037
-29876788056587.984,29918998938873.33,2,182081.11740689122,1000,625,500,13173468732527.143,7591015094838.763,3600,10000000000000.0,10539,1.6991987844920213,288,9.735798794313595,288,9.739876871396376,288,796.7569321770643,796.7569321770643,100000.0,-5930363128749.586,2035171.7317895484,795.0577333925722,0,1000318779.6367277,-4515046.893284179,995803732.7434435,0.00010076865819967877,995148710.8809361,152.02602992999107,6550218.625073728,6.357203334387431,6.0729417368236716,5.7730902385680025,6.38038441225037
-30600300685181.484,30642511567466.83,2,186045.72092709137,1000,625,500,13860338397140.082,7214831062179.1045,3600,10000000000000.0,10539,1.832092712976685,289,9.73327989200357,289,9.737676914514713,289,798.589024890041,798.589024890041,100000.0,-6653875757343.088,2431632.083809562,796.7569321770643,0,1000314815.0332075,-4589031.785168368,995725783.2480391,0.00012190517288080232,995023716.8611413,141.82786725452462,7020663.86897793,5.20114482321417,5.485948638887125,5.2150799248420725,5.763674788730785
-30619331606479.664,30661542488765.008,2,186144.83601509637,1000,625,500,13878429061239.64,7205426461362.613,3600,10000000000000.0,10539,1.895338435733418,290,9.730762388889355,290,9.735311201135115,290,800.4843633257743,800.4843633257743,100000.0,-6672906678641.268,2441543.592610062,798.589024890041,0,1000314715.9181195,-4590940.137063541,995723775.781056,0.00012647416506090758,995020527.4080887,141.58920433467824,7032483.729673604,5.20114482321417,5.471655987952119,5.201492973546983,5.748658572342195
-30619331606479.664,30661542488765.008,2,192015.0053812866,1000,625,500,12882578154938.363,7762421372283.027,3600,10000000000000.0,10539,1.7236127718637622,291,9.729050228243924,291,9.733186898896397,291,802.207976097638,802.207976097638,100000.0,-5723379654416.719,2094122.036509775,800.4843633257743,0,1000069250.3682345,-4445984.70088928,995623265.6673453,9.864890270577583e-05,994969254.9936054,152.23348878604023,6540106.737399056,6.6484451274938,6.350294006260755,6.036748239701629,6.671777640327706
-30619331606479.664,30661542488765.008,2,192015.0053812866,1000,625,500,12882578154938.363,7762421372283.027,3600,10000000000000.0,10539,1.6536484645783094,292,9.727339018666742,292,9.73130777498173,292,803.8616245622163,803.8616245622163,100000.0,-5723379654416.719,2094122.036509775,802.207976097638,0,1000069250.3682345,-4445984.70088928,995623265.6673453,9.464457977724786e-05,994969254.9936054,152.23348878604023,6540106.737399056,6.6484451274938,6.350294006260755,6.036748239701629,6.671777640327706
-31012160356232.04,31054371238517.383,2,194317.94562565323,1000,625,500,13255733630859.61,7543905360861.962,3600,10000000000000.0,10539,1.7640178812428076,293,9.725098136531964,293,9.729331779446946,293,805.6256424434591,805.6256424434591,100000.0,-6116208404169.094,2324416.060946436,803.8616245622163,0,1000066947.4279902,-4486548.843869908,995580398.5841203,0.00010789100990361818,994899302.0936387,146.1731799381465,6810964.904816344,5.693190877714931,5.997798447988914,5.701657149619461,6.301436994418353
-31022265540936.984,31064476423222.33,2,194375.5191317624,1000,625,500,13265339693572.908,7538442460576.435,3600,10000000000000.0,10539,1.832534198497419,294,9.722858499158797,294,9.72725658123519,294,807.4581766419566,807.4581766419566,100000.0,-6126313588874.039,2330173.4115573536,805.6256424434591,0,1000066889.8544841,-4487580.886905814,995579308.9675783,0.0001122667916233136,994897533.537732,146.02745499232762,6817754.298463168,5.693190877714931,5.9891150115445315,5.69340245784952,6.292313959003975
-31022518353628.29,31064729235913.633,2,194376.95846941514,1000,625,500,13265580023525.936,7538305888069.297,3600,10000000000000.0,10539,1.8999825918701123,295,9.720620105855803,295,9.72518006407629,295,809.3581592338267,809.3581592338267,100000.0,-6126566401565.344,2330317.345322626,807.4581766419566,0,1000066888.4151465,-4487606.6995258555,995579281.7156206,0.00011640369510910214,994897489.3111358,146.0238153383162,6817924.044848482,5.693190877714931,5.988898006228743,5.693196167171199,6.292085967794073
-31022524674060.08,31064735556345.42,2,194376.99445285645,1000,625,500,13265586031886.336,7538302473756.618,3600,10000000000000.0,10539,1.9673677818373332,296,9.718382955931926,296,9.723104638608335,296,811.325527015664,811.325527015664,100000.0,-6126572721997.133,2330320.9436667585,809.3581592338267,0,1000066888.379163,-4487607.344848575,995579281.0343144,0.00012053221786340474,994897488.2054628,146.0237243491323,6817928.288515334,5.693190877714931,5.988892581146221,5.693191009952126,6.292080268066747
-31022524832070.945,31064735714356.29,2,194376.9953524425,1000,625,500,13265586182095.416,7538302388398.801,3600,10000000000000.0,10539,2.034714897359476,297,9.7161470486965,297,9.721030364450163,297,813.3602419130234,813.3602419130234,100000.0,-6126572880008.0,2330321.0336253624,811.325527015664,0,1000066888.3782635,-4487607.360981651,995579281.0172818,0.0001246582910871058,994897488.177821,146.023722074404,6817928.394607013,5.693190877714931,5.9888924455191885,5.693190881021678,6.292080125573595
-31022524836021.22,31064735718306.562,2,194376.99537493213,1000,625,500,13265586185850.643,7538302386264.855,3600,10000000000000.0,10539,2.1020245869289114,298,9.713912383459238,298,9.718957242467868,298,815.4622664999523,815.4622664999523,100000.0,-6126572883958.271,2330321.035874327,813.3602419130234,0,1000066888.378241,-4487607.361384977,995579281.016856,0.00012878206835692217,994897488.17713,146.0237220175358,6817928.397259304,5.693190877714931,5.9888924421285115,5.6931908777984175,6.292080122011267
-31022524836119.977,31064735718405.32,2,194376.99537549436,1000,625,500,13265586185944.523,7538302386211.507,3600,10000000000000.0,10539,2.169296887017206,299,9.711678959530236,299,9.716885272059077,299,817.6315633869696,817.6315633869696,100000.0,-6126572884057.029,2330321.035930551,815.4622664999523,0,1000066888.3782403,-4487607.361395061,995579281.0168452,0.0001329035548546923,994897488.1771127,146.02372201611405,6817928.397325613,5.693190877714931,5.988892442043746,5.693190877717834,6.2920801219222104
-31022524836122.445,31064735718407.79,2,194376.9953755084,1000,625,500,13265586185946.87,7538302386210.174,3600,10000000000000.0,10539,2.236531818785951,300,9.709446776219973,300,9.71481445258506,300,819.8680952057555,819.8680952057555,100000.0,-6126572884059.496,2330321.035931956,817.6315633869696,0,1000066888.3782403,-4487607.3613953125,995579281.016845,0.00013702275195310085,994897488.1771122,146.02372201607855,6817928.3973272685,5.693190877714931,5.988892442041628,5.693190877715822,6.292080121919984
-31022524836122.445,31064735718407.79,2,194376.9953755084,1000,625,500,13265586185946.87,7538302386210.174,3600,10000000000000.0,10539,2.20868770045494,301,9.707443932925427,301,9.712744783406519,301,822.0767829062104,822.0767829062104,100000.0,-6126572884059.496,2330321.035931956,819.8680952057555,0,1000066888.3782403,-4487607.3613953125,995579281.016845,0.0001353168617496273,994897488.1771122,146.02372201607855,6817928.3973272685,6.1038280656566135,5.988892442041628,5.693190877715822,6.292080121919984
-31022524836122.445,31064735718407.79,2,203685.2647930777,1000,625,500,11874335758211.29,8421523699197.105,3600,10000000000000.0,10539,1.9572732187548663,302,9.706391470273534,302,9.711088925998546,302,824.0340561249652,824.0340561249652,100000.0,-4798964719801.664,1825348.1430615298,822.0767829062104,0,999631726.0599363,-4194540.939858168,995437185.1200781,9.3928851238171e-05,994835196.2117862,165.35806082282207,6019889.082919698,7.812748007307513,7.474476052646836,7.105423797547398,7.852871402812082
-31283773321899.09,31325984204184.434,2,205502.56299983128,1000,625,500,12122551987375.506,8249088154387.011,3600,10000000000000.0,10539,2.0748862593755746,303,9.704782654755041,303,9.709762381777542,303,826.1089423843408,826.1089423843408,100000.0,-5060213205578.309,2007077.9637368887,824.0340561249652,0,999629908.7617295,-4222027.554954045,995407881.2067754,0.00010499366849765406,994784970.6549064,159.79948938414572,6229105.518690934,6.810121277234609,7.171521322376801,6.817427457084447,7.534579589322126
-31290441059815.0,31332651942100.344,2,205547.9954550001,1000,625,500,12128890420752.936,8244777265766.758,3600,10000000000000.0,10539,2.156512192543758,304,9.703174732898812,304,9.708350362160918,304,828.2654545768846,828.2654545768846,100000.0,-5066880943494.219,2011621.2092537733,826.1089423843408,0,999629863.3292743,-4222723.4123984305,995407139.9168758,0.0001092679053281312,994783705.4547106,159.66508114738716,6234344.621652204,6.810121277234609,7.16402775436418,6.810303883992449,7.526706659428866
